fromage_names,fromage_familles,pates,url_info_fromages,descriptions,note_moyenne,nb_avis,prix,images_fromage,creation_date,dates de ventes,quantités vendues
Saint-Nectaire,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/saint-nectaire/,"Fromage au lait de vache, le Saint-Nectaire est une petite perle de l’Auvergne. C’est une pâte demi-ferme pressée non cuite, elle est souple sans toutefois être molle. Quant à la croûte fleurie, selon le stade d’affinage, elle peut présenter des taches blanches, jaunes ou rouges. Sachez que le Saint-Nectaire a une odeur rappelant celle des moisissures et du terroir. Prix au kilo : 32,90 €/Kg (soit 8,23 € les 250g)",4.29,34.0,8.23,St-Nectaire_2jl_600600.jpg,2024-01-31 09:05:50.266254,2021-04-25,4.0
Saint-Paulin,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/saint-nectaire/,"Fromage au lait de vache, le Saint-Nectaire est une petite perle de l’Auvergne. C’est une pâte demi-ferme pressée non cuite, elle est souple sans toutefois être molle. Quant à la croûte fleurie, selon le stade d’affinage, elle peut présenter des taches blanches, jaunes ou rouges. Sachez que le Saint-Nectaire a une odeur rappelant celle des moisissures et du terroir. Prix au kilo : 32,90 €/Kg (soit 8,23 € les 250g)",4.29,34.0,8.23,St-Nectaire_2jl_600600.jpg,2024-01-31 09:05:50.266254,,
Sainte-Maure de Touraine,Chèvre,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/sainte-maure-de-touraine/,"Le Sainte-Maure de Touraine est un fromage de chèvre à croûte naturelle et à pâte molle. Il est facilement reconnaissable par sa forme en buchette. Mesurant environ 15 à 17 cm de long et 4,5 à 5,5 cm de diamètre, ce fromage pèse au minimum 250 g. Contenant 25 % de matière grasse, il est aussi calorique avec un apport énergétique de 294 calories par 100 grammes. Sa croûte est couverte de moisissure bleutée et cache une pâte moelleuse de couleur blanc ivoire, ferme et homogène au toucher. Le Sainte-Maure de Touraine a la particularité d’être traversé d’une paille de Seigle pour attester son origine. Celle-ci est gravée au nom de l’appellation et attestant l’origine de la fabrication. Le Sainte-Maure de Touraine a une légère odeur de caprine. Jeune, il est doux en bouche et donne un goût de noisette. Mais plus il est affiné, plus sa saveur devient prononcée. Prix à la pièce : 9,50 € (Pièce d’environ 270g)",4.39,18.0,9.5,SteMaureTouraine_6006001.jpg,2024-01-31 09:05:50.266254,2020-02-17,4.0
Sainte-Maure de Touraine,Chèvre,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/sainte-maure-de-touraine/,"Le Sainte-Maure de Touraine est un fromage de chèvre à croûte naturelle et à pâte molle. Il est facilement reconnaissable par sa forme en buchette. Mesurant environ 15 à 17 cm de long et 4,5 à 5,5 cm de diamètre, ce fromage pèse au minimum 250 g. Contenant 25 % de matière grasse, il est aussi calorique avec un apport énergétique de 294 calories par 100 grammes. Sa croûte est couverte de moisissure bleutée et cache une pâte moelleuse de couleur blanc ivoire, ferme et homogène au toucher. Le Sainte-Maure de Touraine a la particularité d’être traversé d’une paille de Seigle pour attester son origine. Celle-ci est gravée au nom de l’appellation et attestant l’origine de la fabrication. Le Sainte-Maure de Touraine a une légère odeur de caprine. Jeune, il est doux en bouche et donne un goût de noisette. Mais plus il est affiné, plus sa saveur devient prononcée. Prix à la pièce : 9,50 € (Pièce d’environ 270g)",4.39,18.0,9.5,SteMaureTouraine_6006001.jpg,2024-01-31 09:05:50.266254,2021-11-06,5.0
Salers,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/salers/,"Le Salers est un fromage au lait cru de vache, à pâte pressée ferme et non cuite de couleur jaune. Sa croûte est sèche, épaisse et fleurie. C’est un fromage sous forme d’une meule de 38 à 48 cm de diamètre d’environ 40 cm de hauteur. Son poids peut aller de 30 à 50 kg. Il faut au minimum 3 mois d’affinage au Salers pour offrir sa texture fondante ainsi que ses arômes et sa saveur épicés. C’est un fromage dont les valeurs lipidiques sont particulièrement élevées. En effet, il présente 44 % de matières grasses. Ce fromage devient une AOC en 1961 et obtient la certification AOP en 2003. On reconnaît un Salers authentique grâce à une plaque rouge avec la mention « SA » collée sur son corps ainsi que la gravure creuse « Salers-Salers » sur sa face supérieure. Prix au Kilo : 37,90 € / Kilo (Soit 11,37 € les 300g)",5.0,5.0,11.37,Salers_1_OK_600600.jpg,2024-01-31 09:05:50.266254,2020-06-07,3.0
Salers,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/salers/,"Le Salers est un fromage au lait cru de vache, à pâte pressée ferme et non cuite de couleur jaune. Sa croûte est sèche, épaisse et fleurie. C’est un fromage sous forme d’une meule de 38 à 48 cm de diamètre d’environ 40 cm de hauteur. Son poids peut aller de 30 à 50 kg. Il faut au minimum 3 mois d’affinage au Salers pour offrir sa texture fondante ainsi que ses arômes et sa saveur épicés. C’est un fromage dont les valeurs lipidiques sont particulièrement élevées. En effet, il présente 44 % de matières grasses. Ce fromage devient une AOC en 1961 et obtient la certification AOP en 2003. On reconnaît un Salers authentique grâce à une plaque rouge avec la mention « SA » collée sur son corps ainsi que la gravure creuse « Salers-Salers » sur sa face supérieure. Prix au Kilo : 37,90 € / Kilo (Soit 11,37 € les 300g)",5.0,5.0,11.37,Salers_1_OK_600600.jpg,2024-01-31 09:05:50.266254,2021-10-24,1.0
Salers,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/salers/,"Le Salers est un fromage au lait cru de vache, à pâte pressée ferme et non cuite de couleur jaune. Sa croûte est sèche, épaisse et fleurie. C’est un fromage sous forme d’une meule de 38 à 48 cm de diamètre d’environ 40 cm de hauteur. Son poids peut aller de 30 à 50 kg. Il faut au minimum 3 mois d’affinage au Salers pour offrir sa texture fondante ainsi que ses arômes et sa saveur épicés. C’est un fromage dont les valeurs lipidiques sont particulièrement élevées. En effet, il présente 44 % de matières grasses. Ce fromage devient une AOC en 1961 et obtient la certification AOP en 2003. On reconnaît un Salers authentique grâce à une plaque rouge avec la mention « SA » collée sur son corps ainsi que la gravure creuse « Salers-Salers » sur sa face supérieure. Prix au Kilo : 37,90 € / Kilo (Soit 11,37 € les 300g)",5.0,5.0,11.37,Salers_1_OK_600600.jpg,2024-01-31 09:05:50.266254,2021-07-12,1.0
Salers,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/salers/,"Le Salers est un fromage au lait cru de vache, à pâte pressée ferme et non cuite de couleur jaune. Sa croûte est sèche, épaisse et fleurie. C’est un fromage sous forme d’une meule de 38 à 48 cm de diamètre d’environ 40 cm de hauteur. Son poids peut aller de 30 à 50 kg. Il faut au minimum 3 mois d’affinage au Salers pour offrir sa texture fondante ainsi que ses arômes et sa saveur épicés. C’est un fromage dont les valeurs lipidiques sont particulièrement élevées. En effet, il présente 44 % de matières grasses. Ce fromage devient une AOC en 1961 et obtient la certification AOP en 2003. On reconnaît un Salers authentique grâce à une plaque rouge avec la mention « SA » collée sur son corps ainsi que la gravure creuse « Salers-Salers » sur sa face supérieure. Prix au Kilo : 37,90 € / Kilo (Soit 11,37 € les 300g)",5.0,5.0,11.37,Salers_1_OK_600600.jpg,2024-01-31 09:05:50.266254,2021-11-15,3.0
Salers,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/salers/,"Le Salers est un fromage au lait cru de vache, à pâte pressée ferme et non cuite de couleur jaune. Sa croûte est sèche, épaisse et fleurie. C’est un fromage sous forme d’une meule de 38 à 48 cm de diamètre d’environ 40 cm de hauteur. Son poids peut aller de 30 à 50 kg. Il faut au minimum 3 mois d’affinage au Salers pour offrir sa texture fondante ainsi que ses arômes et sa saveur épicés. C’est un fromage dont les valeurs lipidiques sont particulièrement élevées. En effet, il présente 44 % de matières grasses. Ce fromage devient une AOC en 1961 et obtient la certification AOP en 2003. On reconnaît un Salers authentique grâce à une plaque rouge avec la mention « SA » collée sur son corps ainsi que la gravure creuse « Salers-Salers » sur sa face supérieure. Prix au Kilo : 37,90 € / Kilo (Soit 11,37 € les 300g)",5.0,5.0,11.37,Salers_1_OK_600600.jpg,2024-01-31 09:05:50.266254,2021-10-31,2.0
Satonnay Pétales Roses,Chèvre,Pâte molle à croûte naturelle,https://www.laboitedufromager.com/fromage/satonnay-petales-de-roses/,Le Satonnay Pétales de Roses  est un fromage frais au lait entier de chèvre. Sa pâte blanche et fraiche est recouverte de pétales de roses. Prix à la Pièce : 5 €,2.82,11.0,5.0,SATONNAY-ROSE_532532.jpg,2024-01-31 09:05:50.266254,2020-12-10,2.0
Satonnay Pétales Roses,Chèvre,Pâte molle à croûte naturelle,https://www.laboitedufromager.com/fromage/satonnay-petales-de-roses/,Le Satonnay Pétales de Roses  est un fromage frais au lait entier de chèvre. Sa pâte blanche et fraiche est recouverte de pétales de roses. Prix à la Pièce : 5 €,2.82,11.0,5.0,SATONNAY-ROSE_532532.jpg,2024-01-31 09:05:50.266254,2020-06-29,5.0
Saulzais,Brebis,Pâte molle à croûte naturelle,https://www.laboitedufromager.com/fromage/saulzais/,"Le Saulzais est un fromage au lait cru de Brebis, en forme de Cylindre. Sa pâte blanche est recouverte d’une croûte naturelle, fine et fleurie. Prix à la Pièce : 8,50 €",4.75,8.0,8.5,saulzais2_600600.jpg,2024-01-31 09:05:50.266254,2020-04-20,4.0
Saulzais,Brebis,Pâte molle à croûte naturelle,https://www.laboitedufromager.com/fromage/saulzais/,"Le Saulzais est un fromage au lait cru de Brebis, en forme de Cylindre. Sa pâte blanche est recouverte d’une croûte naturelle, fine et fleurie. Prix à la Pièce : 8,50 €",4.75,8.0,8.5,saulzais2_600600.jpg,2024-01-31 09:05:50.266254,2020-11-07,4.0
Saulzais,Brebis,Pâte molle à croûte naturelle,https://www.laboitedufromager.com/fromage/saulzais/,"Le Saulzais est un fromage au lait cru de Brebis, en forme de Cylindre. Sa pâte blanche est recouverte d’une croûte naturelle, fine et fleurie. Prix à la Pièce : 8,50 €",4.75,8.0,8.5,saulzais2_600600.jpg,2024-01-31 09:05:50.266254,2021-10-27,4.0
Saulzais,Brebis,Pâte molle à croûte naturelle,https://www.laboitedufromager.com/fromage/saulzais/,"Le Saulzais est un fromage au lait cru de Brebis, en forme de Cylindre. Sa pâte blanche est recouverte d’une croûte naturelle, fine et fleurie. Prix à la Pièce : 8,50 €",4.75,8.0,8.5,saulzais2_600600.jpg,2024-01-31 09:05:50.266254,2021-08-17,1.0
Sauvaget,Chèvre,Pâte molle à croûte naturelle,https://www.laboitedufromager.com/fromage/sauvaget/,"Le Sauvaget est un fromage de chèvre au lait cru de chèvre, affiné sur une feuille de châtaignier. Prix à la pièce : 6,50 €",4.13,8.0,6.5,Sauvaget_1_600600.jpg,2024-01-31 09:05:50.266254,,
Séchon de Vache,Vache,Pâte molle à croûte naturelle,https://www.laboitedufromager.com/fromage/sechon-de-vache/,"Le Séchon est un fromage affiné au lait cru de vache ou de chèvre selon son mode de fabrication. Quelle que soit la nature du lait à partir duquel il est produit, il reste l’une des fiertés gastronomiques du Dauphiné en région Rhône-Alpes. Le Séchon appartient à la famille des fromages à pâte molle et à croûte naturelle ou fleurie. Avec 5 cm de diamètre et 2 cm d’épaisseur, il pèse environ 50 g. Contenant 23 % de matières grasses, il connait un franc succès auprès des amateurs de fromages secs. La texture ferme et friable ainsi que l’arôme piquant du vieux fromage qu’il dégage ont le don de faire saliver les plus gourmets. Ce fromage brunâtre (souvent bleuté) séduit par son goût légèrement acidulé, presque piquant, obtenu après une longue période d’affinage. Idéalement, ce fromage est servi sur un plateau ou en salade. Prix à la Pièce : 1,90 €",3.93,14.0,1.9,sechon.jpg,2024-01-31 09:05:50.266254,2020-03-04,5.0
Séchon de Vache,Vache,Pâte molle à croûte naturelle,https://www.laboitedufromager.com/fromage/sechon-de-vache/,"Le Séchon est un fromage affiné au lait cru de vache ou de chèvre selon son mode de fabrication. Quelle que soit la nature du lait à partir duquel il est produit, il reste l’une des fiertés gastronomiques du Dauphiné en région Rhône-Alpes. Le Séchon appartient à la famille des fromages à pâte molle et à croûte naturelle ou fleurie. Avec 5 cm de diamètre et 2 cm d’épaisseur, il pèse environ 50 g. Contenant 23 % de matières grasses, il connait un franc succès auprès des amateurs de fromages secs. La texture ferme et friable ainsi que l’arôme piquant du vieux fromage qu’il dégage ont le don de faire saliver les plus gourmets. Ce fromage brunâtre (souvent bleuté) séduit par son goût légèrement acidulé, presque piquant, obtenu après une longue période d’affinage. Idéalement, ce fromage est servi sur un plateau ou en salade. Prix à la Pièce : 1,90 €",3.93,14.0,1.9,sechon.jpg,2024-01-31 09:05:50.266254,2021-10-02,3.0
Séchon de Vache,Vache,Pâte molle à croûte naturelle,https://www.laboitedufromager.com/fromage/sechon-de-vache/,"Le Séchon est un fromage affiné au lait cru de vache ou de chèvre selon son mode de fabrication. Quelle que soit la nature du lait à partir duquel il est produit, il reste l’une des fiertés gastronomiques du Dauphiné en région Rhône-Alpes. Le Séchon appartient à la famille des fromages à pâte molle et à croûte naturelle ou fleurie. Avec 5 cm de diamètre et 2 cm d’épaisseur, il pèse environ 50 g. Contenant 23 % de matières grasses, il connait un franc succès auprès des amateurs de fromages secs. La texture ferme et friable ainsi que l’arôme piquant du vieux fromage qu’il dégage ont le don de faire saliver les plus gourmets. Ce fromage brunâtre (souvent bleuté) séduit par son goût légèrement acidulé, presque piquant, obtenu après une longue période d’affinage. Idéalement, ce fromage est servi sur un plateau ou en salade. Prix à la Pièce : 1,90 €",3.93,14.0,1.9,sechon.jpg,2024-01-31 09:05:50.266254,2021-03-15,2.0
Selles-sur-Cher,Chèvre,Molle à croûte fleurie,https://www.laboitedufromager.com/fromage/le-selles-sur-cher/,"Le Selles−sur−Cher AOP, fromage de chèvre au lait cru et entier, se reconnaît à sa pâte molle de couleur blanche et à sa croûte naturelle cendrée à la poudre de charbon de bois. Il contient au moins 45% de matière grasse et se présente sous une forme tronconique très plate à bords biseautés, d’un poids de 200 g environ. Prix à la pièce : 7,90 €",,,7.9,Selles-sur-cher_600600.jpg,2024-01-31 09:05:50.266254,2020-09-05,3.0
Selles-sur-Cher,Chèvre,Molle à croûte fleurie,https://www.laboitedufromager.com/fromage/le-selles-sur-cher/,"Le Selles−sur−Cher AOP, fromage de chèvre au lait cru et entier, se reconnaît à sa pâte molle de couleur blanche et à sa croûte naturelle cendrée à la poudre de charbon de bois. Il contient au moins 45% de matière grasse et se présente sous une forme tronconique très plate à bords biseautés, d’un poids de 200 g environ. Prix à la pièce : 7,90 €",,,7.9,Selles-sur-cher_600600.jpg,2024-01-31 09:05:50.266254,2021-09-28,5.0
Selles-sur-Cher,Chèvre,Molle à croûte fleurie,https://www.laboitedufromager.com/fromage/le-selles-sur-cher/,"Le Selles−sur−Cher AOP, fromage de chèvre au lait cru et entier, se reconnaît à sa pâte molle de couleur blanche et à sa croûte naturelle cendrée à la poudre de charbon de bois. Il contient au moins 45% de matière grasse et se présente sous une forme tronconique très plate à bords biseautés, d’un poids de 200 g environ. Prix à la pièce : 7,90 €",,,7.9,Selles-sur-cher_600600.jpg,2024-01-31 09:05:50.266254,2020-10-12,5.0
Selles-sur-Cher,Chèvre,Molle à croûte fleurie,https://www.laboitedufromager.com/fromage/le-selles-sur-cher/,"Le Selles−sur−Cher AOP, fromage de chèvre au lait cru et entier, se reconnaît à sa pâte molle de couleur blanche et à sa croûte naturelle cendrée à la poudre de charbon de bois. Il contient au moins 45% de matière grasse et se présente sous une forme tronconique très plate à bords biseautés, d’un poids de 200 g environ. Prix à la pièce : 7,90 €",,,7.9,Selles-sur-cher_600600.jpg,2024-01-31 09:05:50.266254,2020-07-03,5.0
Selles-sur-Cher,Chèvre,Molle à croûte fleurie,https://www.laboitedufromager.com/fromage/le-selles-sur-cher/,"Le Selles−sur−Cher AOP, fromage de chèvre au lait cru et entier, se reconnaît à sa pâte molle de couleur blanche et à sa croûte naturelle cendrée à la poudre de charbon de bois. Il contient au moins 45% de matière grasse et se présente sous une forme tronconique très plate à bords biseautés, d’un poids de 200 g environ. Prix à la pièce : 7,90 €",,,7.9,Selles-sur-cher_600600.jpg,2024-01-31 09:05:50.266254,2021-07-01,1.0
Shropshire blue,Vache,Persillée,https://www.laboitedufromager.com/fromage/shropshire-blue/,"Le Shropshire blue est un fromage à pâte persillée au lait pasteurisé de vache. Il est fabriquée dans le centre de l’Angleterre. Prix au kilo : 31 € (soit 7,75 € les 250g)",3.83,6.0,7.75,Shropshire_2JL_600600.jpg,2024-01-31 09:05:50.266254,2021-10-15,3.0
Shropshire blue,Vache,Persillée,https://www.laboitedufromager.com/fromage/shropshire-blue/,"Le Shropshire blue est un fromage à pâte persillée au lait pasteurisé de vache. Il est fabriquée dans le centre de l’Angleterre. Prix au kilo : 31 € (soit 7,75 € les 250g)",3.83,6.0,7.75,Shropshire_2JL_600600.jpg,2024-01-31 09:05:50.266254,2021-06-20,1.0
Shropshire blue,Vache,Persillée,https://www.laboitedufromager.com/fromage/shropshire-blue/,"Le Shropshire blue est un fromage à pâte persillée au lait pasteurisé de vache. Il est fabriquée dans le centre de l’Angleterre. Prix au kilo : 31 € (soit 7,75 € les 250g)",3.83,6.0,7.75,Shropshire_2JL_600600.jpg,2024-01-31 09:05:50.266254,2021-09-12,5.0
Shropshire blue,Vache,Persillée,https://www.laboitedufromager.com/fromage/shropshire-blue/,"Le Shropshire blue est un fromage à pâte persillée au lait pasteurisé de vache. Il est fabriquée dans le centre de l’Angleterre. Prix au kilo : 31 € (soit 7,75 € les 250g)",3.83,6.0,7.75,Shropshire_2JL_600600.jpg,2024-01-31 09:05:50.266254,2021-07-17,3.0
Shropshire blue,Vache,Persillée,https://www.laboitedufromager.com/fromage/shropshire-blue/,"Le Shropshire blue est un fromage à pâte persillée au lait pasteurisé de vache. Il est fabriquée dans le centre de l’Angleterre. Prix au kilo : 31 € (soit 7,75 € les 250g)",3.83,6.0,7.75,Shropshire_2JL_600600.jpg,2024-01-31 09:05:50.266254,2020-09-26,4.0
Shropshire blue,Vache,Persillée,https://www.laboitedufromager.com/fromage/shropshire-blue/,"Le Shropshire blue est un fromage à pâte persillée au lait pasteurisé de vache. Il est fabriquée dans le centre de l’Angleterre. Prix au kilo : 31 € (soit 7,75 € les 250g)",3.83,6.0,7.75,Shropshire_2JL_600600.jpg,2024-01-31 09:05:50.266254,2021-05-25,3.0
Sillon bleu de Vache,Vache,Persillée,https://www.laboitedufromager.com/fromage/sillon-bleu-de-vache/,"Le Sillon bleu de vache est un fromage au lait de vache à pâte pressée non cuite. Il contient 26 % de matière grasse sur produit fini. Ce fromage est produit en Vendée. Prix au Kilo : 26 € (soit 7,80€ les 300g)",2.17,6.0,7.8,sillonbleu600600.jpg,2024-01-31 09:05:50.266254,2021-03-04,1.0
Sillon bleu de Vache,Vache,Persillée,https://www.laboitedufromager.com/fromage/sillon-bleu-de-vache/,"Le Sillon bleu de vache est un fromage au lait de vache à pâte pressée non cuite. Il contient 26 % de matière grasse sur produit fini. Ce fromage est produit en Vendée. Prix au Kilo : 26 € (soit 7,80€ les 300g)",2.17,6.0,7.8,sillonbleu600600.jpg,2024-01-31 09:05:50.266254,2020-03-01,5.0
Sillon bleu de Vache,Vache,Persillée,https://www.laboitedufromager.com/fromage/sillon-bleu-de-vache/,"Le Sillon bleu de vache est un fromage au lait de vache à pâte pressée non cuite. Il contient 26 % de matière grasse sur produit fini. Ce fromage est produit en Vendée. Prix au Kilo : 26 € (soit 7,80€ les 300g)",2.17,6.0,7.8,sillonbleu600600.jpg,2024-01-31 09:05:50.266254,2021-01-22,5.0
Sillon bleu de Vache,Vache,Persillée,https://www.laboitedufromager.com/fromage/sillon-bleu-de-vache/,"Le Sillon bleu de vache est un fromage au lait de vache à pâte pressée non cuite. Il contient 26 % de matière grasse sur produit fini. Ce fromage est produit en Vendée. Prix au Kilo : 26 € (soit 7,80€ les 300g)",2.17,6.0,7.8,sillonbleu600600.jpg,2024-01-31 09:05:50.266254,2021-07-12,3.0
Skieur,Vache,Pressée cuite,https://www.laboitedufromager.com/fromage/skieur/,"Le Skieur est un fromage au lait cru de vache à pâte pressée cuite, se présentant sous la forme d’une meule cylindrique, d’environ 5Kg. Prix au Kilo : 25,00 € (Soit 7,50€ les 300g)",3.33,3.0,7.5,Skieur_1_600600.jpg,2024-01-31 09:05:50.266254,2020-07-29,1.0
Skieur,Vache,Pressée cuite,https://www.laboitedufromager.com/fromage/skieur/,"Le Skieur est un fromage au lait cru de vache à pâte pressée cuite, se présentant sous la forme d’une meule cylindrique, d’environ 5Kg. Prix au Kilo : 25,00 € (Soit 7,50€ les 300g)",3.33,3.0,7.5,Skieur_1_600600.jpg,2024-01-31 09:05:50.266254,2021-12-12,1.0
Skieur,Vache,Pressée cuite,https://www.laboitedufromager.com/fromage/skieur/,"Le Skieur est un fromage au lait cru de vache à pâte pressée cuite, se présentant sous la forme d’une meule cylindrique, d’environ 5Kg. Prix au Kilo : 25,00 € (Soit 7,50€ les 300g)",3.33,3.0,7.5,Skieur_1_600600.jpg,2024-01-31 09:05:50.266254,2021-10-09,3.0
Skieur,Vache,Pressée cuite,https://www.laboitedufromager.com/fromage/skieur/,"Le Skieur est un fromage au lait cru de vache à pâte pressée cuite, se présentant sous la forme d’une meule cylindrique, d’environ 5Kg. Prix au Kilo : 25,00 € (Soit 7,50€ les 300g)",3.33,3.0,7.5,Skieur_1_600600.jpg,2024-01-31 09:05:50.266254,2020-09-03,2.0
Soumaintrain,Vache,Molle à croûte lavée,https://www.laboitedufromager.com/fromage/soumaintrain-fermier/,"Le Soumaintrain est un fromage français au lait de vache cru ou pasteurisé, à pâte molle et à croûte lavée, provenant de Bourgogne. Il se présente sous une forme ronde d’environ 12 cm de diamètre et 4 cm d’épaisseur, avec une teneur en matières grasses de 28 % sur produit fini. Pesant dans les 400 g, ce fromage est vendu affiné ou frais sur le marché. D’ailleurs, sa couleur varie en fonction du temps d’affinage, soit une couleur orangée pour un soumaintrain plus mature. Il existe deux types de soumaintrain : le fermier et le laitier. Tous les deux sont issus du même processus de fabrication, mais se différencient par la zone de production.",4.41,27.0,6.0,Soumaintrain_OK-600600.jpg,2024-01-31 09:05:50.266254,2021-01-24,2.0
Soumaintrain,Vache,Molle à croûte lavée,https://www.laboitedufromager.com/fromage/soumaintrain-fermier/,"Le Soumaintrain est un fromage français au lait de vache cru ou pasteurisé, à pâte molle et à croûte lavée, provenant de Bourgogne. Il se présente sous une forme ronde d’environ 12 cm de diamètre et 4 cm d’épaisseur, avec une teneur en matières grasses de 28 % sur produit fini. Pesant dans les 400 g, ce fromage est vendu affiné ou frais sur le marché. D’ailleurs, sa couleur varie en fonction du temps d’affinage, soit une couleur orangée pour un soumaintrain plus mature. Il existe deux types de soumaintrain : le fermier et le laitier. Tous les deux sont issus du même processus de fabrication, mais se différencient par la zone de production.",4.41,27.0,6.0,Soumaintrain_OK-600600.jpg,2024-01-31 09:05:50.266254,2021-08-04,4.0
Soumaintrain,Vache,Molle à croûte lavée,https://www.laboitedufromager.com/fromage/soumaintrain-fermier/,"Le Soumaintrain est un fromage français au lait de vache cru ou pasteurisé, à pâte molle et à croûte lavée, provenant de Bourgogne. Il se présente sous une forme ronde d’environ 12 cm de diamètre et 4 cm d’épaisseur, avec une teneur en matières grasses de 28 % sur produit fini. Pesant dans les 400 g, ce fromage est vendu affiné ou frais sur le marché. D’ailleurs, sa couleur varie en fonction du temps d’affinage, soit une couleur orangée pour un soumaintrain plus mature. Il existe deux types de soumaintrain : le fermier et le laitier. Tous les deux sont issus du même processus de fabrication, mais se différencient par la zone de production.",4.41,27.0,6.0,Soumaintrain_OK-600600.jpg,2024-01-31 09:05:50.266254,2020-09-10,4.0
Souréliette,Brebis,Pressée non cuite,https://www.laboitedufromager.com/fromage/soureliette/,"Le Soureliette de Fédou est une petite tomme de montagne au lait cru de brebis. Elle est également appelée Souréliette de Hyelzas. Il est produit en Lozère par la fromagerie du Fedou. Prix au Kilo : 30€ (soit 7,50€ les 250g)",5.0,1.0,7.5,Soureliette.jpg,2024-01-31 09:05:50.266254,2020-03-27,5.0
Stilton bleu,Vache,Persillée,https://www.laboitedufromager.com/fromage/stilton-bleu-igp/,"Le Stilton est un fromage à pâte persillée au lait pasteurisé de vache. Il est fabriquée dans le centre de l’Angleterre. Prix au kilo : 34,50 € (soit 10,35 € les 300g)",,,10.35,Stilton_OK_600600_compresse.jpg,2024-01-31 09:05:50.266254,2021-06-08,1.0
Taleggio,Vache,Molle à croûte lavée,https://www.laboitedufromager.com/fromage/taleggio/,"Le Taleggio est un fromage au lait de vache, à pâte molle à croûte lavée, provenant de Lombardie, Nord de l’Italie. Sa teneur en matière grasse est d’environ 29% sur Produit fini. Prix au Kilo : 39 €/ Kg (Soit 11,70€ les 300g)",4.38,24.0,11.7,Taleggio_2bis_600600.jpg,2024-01-31 09:05:50.266254,2021-02-05,1.0
Taleggio,Vache,Molle à croûte lavée,https://www.laboitedufromager.com/fromage/taleggio/,"Le Taleggio est un fromage au lait de vache, à pâte molle à croûte lavée, provenant de Lombardie, Nord de l’Italie. Sa teneur en matière grasse est d’environ 29% sur Produit fini. Prix au Kilo : 39 €/ Kg (Soit 11,70€ les 300g)",4.38,24.0,11.7,Taleggio_2bis_600600.jpg,2024-01-31 09:05:50.266254,2021-01-04,5.0
Taleggio,Vache,Molle à croûte lavée,https://www.laboitedufromager.com/fromage/taleggio/,"Le Taleggio est un fromage au lait de vache, à pâte molle à croûte lavée, provenant de Lombardie, Nord de l’Italie. Sa teneur en matière grasse est d’environ 29% sur Produit fini. Prix au Kilo : 39 €/ Kg (Soit 11,70€ les 300g)",4.38,24.0,11.7,Taleggio_2bis_600600.jpg,2024-01-31 09:05:50.266254,2020-08-24,4.0
Taleggio,Vache,Molle à croûte lavée,https://www.laboitedufromager.com/fromage/taleggio/,"Le Taleggio est un fromage au lait de vache, à pâte molle à croûte lavée, provenant de Lombardie, Nord de l’Italie. Sa teneur en matière grasse est d’environ 29% sur Produit fini. Prix au Kilo : 39 €/ Kg (Soit 11,70€ les 300g)",4.38,24.0,11.7,Taleggio_2bis_600600.jpg,2024-01-31 09:05:50.266254,2021-01-17,5.0
Taleggio,Vache,Molle à croûte lavée,https://www.laboitedufromager.com/fromage/taleggio/,"Le Taleggio est un fromage au lait de vache, à pâte molle à croûte lavée, provenant de Lombardie, Nord de l’Italie. Sa teneur en matière grasse est d’environ 29% sur Produit fini. Prix au Kilo : 39 €/ Kg (Soit 11,70€ les 300g)",4.38,24.0,11.7,Taleggio_2bis_600600.jpg,2024-01-31 09:05:50.266254,2021-02-05,2.0
Taleggio,Vache,Molle à croûte lavée,https://www.laboitedufromager.com/fromage/taleggio/,"Le Taleggio est un fromage au lait de vache, à pâte molle à croûte lavée, provenant de Lombardie, Nord de l’Italie. Sa teneur en matière grasse est d’environ 29% sur Produit fini. Prix au Kilo : 39 €/ Kg (Soit 11,70€ les 300g)",4.38,24.0,11.7,Taleggio_2bis_600600.jpg,2024-01-31 09:05:50.266254,2020-04-14,3.0
Taleggio,Vache,Molle à croûte lavée,https://www.laboitedufromager.com/fromage/taleggio/,"Le Taleggio est un fromage au lait de vache, à pâte molle à croûte lavée, provenant de Lombardie, Nord de l’Italie. Sa teneur en matière grasse est d’environ 29% sur Produit fini. Prix au Kilo : 39 €/ Kg (Soit 11,70€ les 300g)",4.38,24.0,11.7,Taleggio_2bis_600600.jpg,2024-01-31 09:05:50.266254,2021-02-03,5.0
Taupinière,Chèvre,Pâte molle à croûte naturelle,https://www.laboitedufromager.com/fromage/taupiniere/,"La Taupinière est un fromage à croûte naturelle, à pâte molle, fabriqué à partir de lait cru de chèvre. Prix à la Pièce : 7,90 €",4.0,9.0,7.9,Taupiniere_1_600600.jpg,2024-01-31 09:05:50.266254,2021-03-06,3.0
